pcd_path,obj_token,frame_id,depth_path,expected_model_path,expected_obj_id
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000046_000000.ply,0,46,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000046.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000046_000001.ply,1,46,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000046.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000046_000002.ply,2,46,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000046.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000046_000003.ply,3,46,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000046.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000046_000004.ply,4,46,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000046.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000046_000005.ply,5,46,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000046.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000046_000006.ply,6,46,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000046.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000046_000007.ply,7,46,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000046.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000049_000000.ply,0,49,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000049.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000049_000001.ply,1,49,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000049.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000049_000002.ply,2,49,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000049.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000049_000003.ply,3,49,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000049.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000049_000004.ply,4,49,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000049.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000049_000005.ply,5,49,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000049.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000049_000006.ply,6,49,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000049.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000049_000007.ply,7,49,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000049.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000051_000000.ply,0,51,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000051.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000051_000001.ply,1,51,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000051.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000051_000002.ply,2,51,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000051.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000051_000003.ply,3,51,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000051.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000051_000004.ply,4,51,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000051.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000051_000005.ply,5,51,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000051.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000051_000006.ply,6,51,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000051.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000051_000007.ply,7,51,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000051.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000053_000000.ply,0,53,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000053.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000053_000001.ply,1,53,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000053.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000053_000002.ply,2,53,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000053.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000053_000003.ply,3,53,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000053.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000053_000004.ply,4,53,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000053.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000053_000005.ply,5,53,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000053.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000053_000006.ply,6,53,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000053.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000053_000007.ply,7,53,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000053.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000054_000000.ply,0,54,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000054.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000054_000001.ply,1,54,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000054.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000054_000002.ply,2,54,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000054.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000054_000003.ply,3,54,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000054.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000054_000004.ply,4,54,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000054.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000054_000005.ply,5,54,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000054.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000054_000006.ply,6,54,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000054.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000054_000007.ply,7,54,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000054.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000071_000000.ply,0,71,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000071.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000071_000001.ply,1,71,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000071.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000071_000002.ply,2,71,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000071.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000071_000003.ply,3,71,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000071.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000071_000004.ply,4,71,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000071.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000071_000005.ply,5,71,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000071.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000071_000006.ply,6,71,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000071.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000071_000007.ply,7,71,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000071.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000078_000000.ply,0,78,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000078.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000078_000001.ply,1,78,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000078.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000078_000002.ply,2,78,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000078.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000078_000003.ply,3,78,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000078.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000078_000004.ply,4,78,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000078.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000078_000005.ply,5,78,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000078.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000078_000006.ply,6,78,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000078.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000078_000007.ply,7,78,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000078.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000082_000000.ply,0,82,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000082.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000082_000001.ply,1,82,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000082.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000082_000002.ply,2,82,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000082.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000082_000003.ply,3,82,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000082.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000082_000004.ply,4,82,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000082.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000082_000005.ply,5,82,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000082.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000082_000006.ply,6,82,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000082.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000082_000007.ply,7,82,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000082.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000083_000000.ply,0,83,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000083.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000083_000001.ply,1,83,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000083.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000083_000002.ply,2,83,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000083.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000083_000003.ply,3,83,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000083.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000083_000004.ply,4,83,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000083.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000083_000005.ply,5,83,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000083.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000083_000006.ply,6,83,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000083.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000083_000007.ply,7,83,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000083.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000084_000000.ply,0,84,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000084.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000084_000001.ply,1,84,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000084.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000084_000002.ply,2,84,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000084.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000084_000003.ply,3,84,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000084.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000084_000004.ply,4,84,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000084.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000084_000005.ply,5,84,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000084.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000084_000006.ply,6,84,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000084.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000084_000007.ply,7,84,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000084.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000094_000000.ply,0,94,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000094.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000094_000001.ply,1,94,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000094.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000094_000002.ply,2,94,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000094.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000094_000003.ply,3,94,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000094.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
